frame,tiempo_s,X_mapa_px,Y_mapa_px,Z_relativa,u_LK,v_LK,escala_frame,puntos_validos,error_LK,inliers_mapa,registrado
181,6.033333333333333,1315.1752509204982,2725.6536573504254,0.9945787101991695,0.0554768405854702,-0.23469382524490356,1.0000333786010742,59,41.20587921142578,0,1
182,6.066666666666666,1315.133787921656,2725.6303026431074,0.994756199042273,-0.14460714161396027,-0.11523159593343735,1.0001784563064575,59,51.47615051269531,0,1
183,6.1,1315.0923249228138,2725.6069479357893,0.9947046742161655,0.13284467160701752,-0.09967465698719025,0.9999482035636902,59,37.39094924926758,0,1
184,6.133333333333334,1315.0508619239715,2725.5835932284713,0.9948150703691023,0.15913037955760956,-0.2125425636768341,1.0001109838485718,59,30.453954696655273,0,1
185,6.166666666666667,1321.1757807610668,2751.352963130528,0.9948532567347853,0.2079254388809204,-0.03350081667304039,1.0000383853912354,59,9.817479133605957,39,1
186,6.2,1321.1343177622246,2751.32960842321,0.9947209631757243,-0.226810485124588,-0.07123388350009918,0.9998670220375061,59,28.544723510742188,0,1
187,6.233333333333333,1321.0928547633823,2751.306253715892,0.994757722969314,-0.008739701472222805,-0.22139352560043335,1.0000369548797607,59,19.70140838623047,0,1
188,6.266666666666667,1321.0513917645403,2751.282899008574,0.9946450678259552,0.15513873100280762,-0.2172984480857849,0.9998867511749268,59,19.156225204467773,0,1
189,6.3,1321.009928765698,2751.259544301256,0.9948027671653699,0.23796916007995605,0.08786963671445847,1.0001585483551025,59,28.71800994873047,0,1
190,6.333333333333333,1319.4970302199808,2764.2991778751875,0.9946711918586956,-0.1174730509519577,-0.20413869619369507,0.9998677372932434,59,27.606639862060547,39,1
191,6.366666666666666,1319.4555672211386,2764.2758231678695,0.9947788570925709,-0.22245070338249207,-0.10151220113039017,1.000108242034912,59,22.05782127380371,0,1
192,6.4,1319.4141042222964,2764.2524684605514,0.9947992540360708,0.1603856086730957,-0.12727299332618713,1.0000205039978027,59,8.23112964630127,0,1
193,6.433333333333334,1319.3726412234541,2764.2291137532334,0.9947993726253832,-0.0013583577238023281,0.17625582218170166,1.0000001192092896,59,6.205759525299072,0,1
194,6.466666666666667,1319.331178224612,2764.2057590459153,0.9947899447739299,-0.06412965059280396,-0.22177943587303162,0.9999905228614807,59,10.419864654541016,0,1
195,6.5,1315.7578548742072,2771.3166816823473,0.9947976530070969,-0.08608248084783554,-0.22422781586647034,1.0000077486038208,59,12.439943313598633,43,1
196,6.533333333333333,1315.7163918753652,2771.2933269750292,0.9948231496682112,0.037150949239730835,0.2497665286064148,1.0000256299972534,59,19.597496032714844,0,1
197,6.566666666666666,1315.674928876523,2771.269972267711,0.9948177537248902,-0.11729813367128372,-0.16548967361450195,0.9999945759773254,59,7.865910053253174,0,1
198,6.6,1315.6334658776807,2771.246617560393,0.9948564145596455,-0.09954752773046494,0.21584373712539673,1.0000388622283936,59,11.299177169799805,0,1
199,6.633333333333334,1315.5920028788385,2771.223262853075,0.9948178708185704,-0.2215389907360077,0.08409786969423294,0.999961256980896,59,18.36565399169922,0,1
200,6.666666666666667,1315.3734158565587,2767.483111270757,0.9949020708060154,0.24105899035930634,-0.11929166316986084,1.000084638595581,59,30.441675186157227,39,1
201,6.7,1315.3319528577165,2767.4597565634385,0.9949120333378143,-0.1466194987297058,-0.014126775786280632,1.0000100135803223,59,4.346115589141846,0,1
202,6.733333333333333,1315.2904898588743,2767.4364018561205,0.99492851912099,0.16572205722332,0.1382492333650589,1.0000165700912476,59,11.200480461120605,0,1
203,6.766666666666667,1315.249026860032,2767.4130471488024,0.9948693946671138,-0.23991850018501282,0.06932840496301651,0.9999405741691589,59,20.614643096923828,0,1
204,6.8,1315.20756386119,2767.3896924414844,0.9949036693948229,0.24270135164260864,0.08326663076877594,1.0000344514846802,59,29.225847244262695,0,1
205,6.833333333333333,1314.3994992998478,2759.9403123435413,0.9949533635320953,-0.12915489077568054,0.21240964531898499,1.0000499486923218,59,16.3502254486084,40,1
206,6.866666666666666,1314.3580363010055,2759.9169576362233,0.9938522691013685,-0.047687236219644547,0.2192782610654831,0.9988933205604553,59,27.98111343383789,0,1
207,6.9,1314.3165733021633,2759.8936029289052,0.9939085454022545,0.06835906952619553,-0.22260689735412598,1.0000566244125366,59,16.348552703857422,0,1
208,6.933333333333334,1314.275110303321,2759.870248221587,0.9939177870865173,-0.08137926459312439,0.13548706471920013,1.000009298324585,59,35.83427429199219,0,1
209,6.966666666666667,1314.2336473044788,2759.846893514269,0.993891542828848,0.16902869939804077,0.08323421329259872,0.9999735951423645,59,40.34790802001953,0,1
210,7.0,1312.173263407199,2743.953421619451,0.9940159479887947,-0.12659764289855957,0.15016861259937286,1.0001251697540283,59,40.0963020324707,39,1
211,7.033333333333333,1312.1318004083569,2743.930066912133,0.9939601956513952,0.12654399871826172,0.03230765461921692,0.9999439120292664,59,50.28556442260742,0,1
212,7.066666666666666,1312.0903374095149,2743.9067122048145,0.993944081108123,-0.19372297823429108,0.0019824260380119085,0.9999837875366211,59,32.18190002441406,0,1
213,7.1,1312.0488744106726,2743.8833574974965,0.9938591849091215,0.09816321730613708,0.22294333577156067,0.9999145865440369,59,36.009525299072266,0,1
214,7.133333333333334,1312.0074114118304,2743.8600027901784,0.9939206746004944,-0.16395622491836548,0.2334161400794983,1.0000618696212769,59,32.6700439453125,0,1
215,7.166666666666667,1319.2072814208007,2722.8007594109854,0.9939779026514215,0.19074802100658417,0.166049525141716,1.000057578086853,59,26.65525245666504,38,1
216,7.2,1319.1658184219584,2722.7774047036673,0.993968778813652,-0.1426304131746292,0.23742462694644928,0.9999908208847046,59,16.72969627380371,0,1
217,7.233333333333333,1319.1243554231162,2722.7540499963493,0.994073287268799,0.18571040034294128,0.15248127281665802,1.0001051425933838,59,30.746166229248047,0,1
218,7.266666666666667,1319.082892424274,2722.7306952890312,0.9940513642562867,-0.12491471320390701,0.06060671806335449,0.9999779462814331,59,50.361637115478516,0,1
219,7.3,1319.0414294254317,2722.707340581713,0.9940055046955626,0.17693844437599182,0.010243972763419151,0.9999538660049438,59,57.715065002441406,0,1
220,7.333333333333333,1316.2112701375272,2693.702052280645,0.9942323035322691,-0.14115029573440552,0.010277130641043186,1.0002281665802002,59,63.92384338378906,30,1
221,7.366666666666666,1316.169807138685,2693.678697573327,0.9943547364757979,0.15657269954681396,0.056051868945360184,1.000123143196106,59,39.40730667114258,0,1
222,7.4,1316.1283441398427,2693.655342866009,0.9942405859980039,-0.09419558942317963,0.19762127101421356,0.9998852014541626,59,37.388519287109375,0,1
223,7.433333333333334,1316.0868811410005,2693.6319881586905,0.9942363784416605,0.16044342517852783,0.23142196238040924,0.999995768070221,59,20.775590896606445,0,1
224,7.466666666666667,1316.0454181421583,2693.6086334513725,0.9941693541305937,-0.02713463269174099,0.21662427484989166,0.999932587146759,59,31.319616317749023,0,1
225,7.5,1324.374804752691,2670.2000248378044,0.9942590693969497,0.124052032828331,0.21515294909477234,1.00009024143219,59,30.273752212524414,33,1
226,7.533333333333333,1324.3333417538488,2670.1766701304864,0.9946433271788112,-0.08629368245601654,0.1157362312078476,1.0003864765167236,59,43.62845993041992,0,1
227,7.566666666666666,1324.2918787550066,2670.1533154231684,0.9946216880216101,0.19253164529800415,0.1560010313987732,0.999978244304657,59,28.99787139892578,0,1
228,7.6,1324.2504157561646,2670.1299607158503,0.9948136498480427,-0.093413807451725,0.12636668980121613,1.0001929998397827,59,45.506290435791016,0,1
229,7.633333333333334,1324.2089527573223,2670.1066060085323,0.9950063602692476,0.16872310638427734,0.1972334086894989,1.00019371509552,59,37.56761169433594,0,1
230,7.666666666666667,1326.4151704225426,2638.398192707464,0.9946299387361024,0.22867442667484283,0.1251104474067688,0.9996216893196106,59,41.1212272644043,44,1
231,7.7,1326.3737074237004,2638.374838000146,0.9944449116112924,0.04860801622271538,0.2192467451095581,0.999813973903656,59,35.651336669921875,0,1
232,7.733333333333333,1326.3322444248581,2638.351483292828,0.9941279167423406,-0.00773577531799674,0.21376270055770874,0.9996812343597412,59,41.27375030517578,0,1
233,7.766666666666667,1326.2907814260159,2638.32812858551,0.9941217542596413,0.03307534009218216,0.24376092851161957,0.9999938011169434,59,19.82662582397461,0,1
234,7.8,1326.2493184271736,2638.3047738781916,0.9941697502216025,0.1640022248029709,0.1475377231836319,1.000048279762268,59,29.620258331298828,0,1
235,7.833333333333333,1333.0899355064564,2603.4088605771235,0.9940960343459009,0.008799387142062187,0.1113205999135971,0.9999258518218994,59,40.380950927734375,50,1
236,7.866666666666666,1333.0484725076144,2603.3855058698055,0.9940879759731249,-0.009193220175802708,-0.006096960045397282,0.9999918937683105,59,0.9166673421859741,0,1
237,7.9,1333.0070095087722,2603.3621511624874,0.9940931901720651,-0.028275974094867706,0.07366788387298584,1.0000052452087402,58,58.61904525756836,0,1
238,7.933333333333334,1332.96554650993,2603.3387964551694,0.9940082812371431,0.19953128695487976,0.1357569694519043,0.9999145865440369,58,45.442108154296875,0,1
239,7.966666666666667,1332.9240835110877,2603.3154417478513,0.9939559656853655,-0.057286325842142105,0.11107993125915527,0.9999473690986633,57,51.301979064941406,0,1
240,8.0,1326.789236723183,2571.5096163374083,0.9940476760045794,-0.12367736548185349,0.22761715948581696,1.0000922679901123,57,29.09525489807129,44,1
241,8.033333333333333,1326.7477737243407,2571.48626163009,0.9940978013849703,0.12485729902982712,0.08999907970428467,1.00005042552948,57,51.389225006103516,0,1
242,8.066666666666666,1326.7063107254985,2571.462906922772,0.9939361596201997,0.14491704106330872,0.14986325800418854,0.9998373985290527,57,31.991283416748047,0,1
243,8.1,1326.6648477266563,2571.439552215454,0.9940790542468769,-0.10126543045043945,0.26241591572761536,1.0001437664031982,57,21.518526077270508,0,1
244,8.133333333333333,1326.6233847278143,2571.416197508136,0.9938614226466014,0.02536224015057087,0.16676317155361176,0.99978107213974,57,42.34050750732422,0,1
245,8.166666666666666,1339.629773291472,2537.1154990508176,0.9938919898452406,-0.07105118781328201,0.26659613847732544,1.000030755996704,57,18.101877212524414,51,1
246,8.2,1339.5883102926298,2537.0921443434995,0.9939509934619245,0.007660430856049061,0.16478346288204193,1.0000593662261963,57,45.89763641357422,0,1
247,8.233333333333333,1339.5468472937876,2537.0687896361815,0.9938177534902691,0.1759982407093048,0.14750413596630096,0.9998659491539001,57,9.802725791931152,0,1
248,8.266666666666667,1339.5053842949453,2537.0454349288634,0.9938306669718778,-0.09525227546691895,0.14797064661979675,1.000012993812561,56,44.782936096191406,0,1
249,8.3,1339.463921296103,2537.0220802215454,0.9936016570241897,0.14913897216320038,0.05463109910488129,0.9997695684432983,56,47.35774230957031,0,1
250,8.333333333333334,1345.2677952113233,2500.3207469986023,0.99330423774309,-0.06831347942352295,0.1911603808403015,0.999700665473938,56,42.372806549072266,58,1
251,8.366666666666667,1345.2263322124813,2500.2973922912843,0.9933849941081675,0.18225602805614471,0.21789270639419556,1.0000813007354736,56,29.469722747802734,0,1
252,8.4,1345.184869213639,2500.274037583966,0.9932848101795567,0.06463994085788727,0.17753461003303528,0.99989914894104,56,34.8610725402832,0,1
253,8.433333333333334,1345.1434062147969,2500.250682876648,0.9931933986040654,-0.2304023951292038,-0.07783027738332748,0.9999079704284668,56,16.745622634887695,0,1
254,8.466666666666667,1345.1019432159546,2500.22732816933,0.9932250108378743,-0.03721562400460243,0.15559619665145874,1.00003182888031,56,55.580665588378906,0,1
255,8.5,1355.610895256175,2464.662713696387,0.9929474773751825,0.12178631126880646,0.09457297623157501,0.999720573425293,56,47.699806213378906,58,1
256,8.533333333333333,1355.5694322573327,2464.6393589890686,0.9928305884188852,-0.194309264421463,-0.04626162722706795,0.9998822808265686,56,6.612729072570801,0,1
257,8.566666666666666,1355.5279692584904,2464.6160042817505,0.9925283106961901,0.1586988866329193,0.08893705904483795,0.9996955394744873,56,47.23434066772461,0,1
258,8.6,1355.4865062596482,2464.5926495744325,0.9923717751953,-0.06476163864135742,0.13487814366817474,0.9998422861099243,56,4.068479537963867,0,1
259,8.633333333333333,1355.4450432608062,2464.5692948671144,0.9920347386825041,0.10178465396165848,0.17187249660491943,0.9996603727340698,56,43.932621002197266,0,1
260,8.666666666666666,1362.307632996339,2440.9370534410464,0.9920742374411444,0.13051968812942505,0.2050253003835678,1.00003981590271,56,15.666154861450195,60,1
261,8.7,1362.2661699974967,2440.9136987337283,0.9921216614916203,-0.017661437392234802,0.2625398635864258,1.0000478029251099,56,24.674015045166016,0,1
262,8.733333333333333,1362.2247069986545,2440.8903440264103,0.9920375714374277,-0.021479658782482147,0.2923840880393982,0.9999152421951294,56,26.38548469543457,0,1
263,8.766666666666667,1362.1832439998122,2440.866989319092,0.992457276511384,0.12532487511634827,0.09788374602794647,1.0004230737686157,55,48.170799255371094,0,1
264,8.8,1362.14178100097,2440.843634611774,0.9925409217710617,-0.1409655213356018,0.2332184910774231,1.0000842809677124,55,27.822391510009766,0,1
265,8.833333333333334,1370.7405767911903,2414.163785763831,0.9927608788334935,0.23051124811172485,0.16764318943023682,1.000221610069275,55,33.21308517456055,56,1
266,8.866666666666667,1370.699113792348,2414.1404310565126,0.9925785663289822,0.002342677442356944,0.10667569190263748,0.999816358089447,55,41.75405502319336,0,1
267,8.9,1370.657650793506,2414.1170763491946,0.992216552258986,0.1121017336845398,0.14496897161006927,0.9996352791786194,55,45.60360336303711,0,1
268,8.933333333333334,1370.6161877946638,2414.0937216418765,0.9922364235392722,-0.062458544969558716,0.26298466324806213,1.0000200271606445,55,20.192901611328125,0,1
269,8.966666666666667,1370.5747247958216,2414.0703669345585,0.9923882999373378,-0.08016817271709442,0.21864664554595947,1.0001530647277832,55,26.237607955932617,0,1
270,9.0,1384.6646094532293,2386.3722075397404,0.9924539574941654,0.17126621305942535,0.033177539706230164,1.0000661611557007,55,35.57926940917969,59,1
271,9.033333333333333,1384.623146454387,2386.3488528324224,0.992574751729705,0.16996091604232788,0.07939748466014862,1.0001217126846313,55,31.873760223388672,0,1
272,9.066666666666666,1384.5816834555449,2386.3254981251043,0.9926805335028008,-0.1299346685409546,0.14614304900169373,1.0001065731048584,55,43.15724563598633,0,1
273,9.1,1384.5402204567026,2386.3021434177863,0.9926058630191353,0.22328701615333557,0.1417297124862671,0.9999247789382935,55,25.719223022460938,0,1
274,9.133333333333333,1384.4987574578604,2386.2787887104682,0.9925673473073018,0.09779928624629974,0.21047936379909515,0.9999611973762512,55,27.671945571899414,0,1
275,9.166666666666666,1395.9974555918309,2374.554994550025,0.9927170262164061,0.1778666079044342,-0.1920027732849121,1.0001507997512817,55,43.213645935058594,62,1
276,9.2,1395.9559925929887,2374.531639842707,0.9929614005701889,0.13611523807048798,0.15598489344120026,1.0002461671829224,55,46.712913513183594,0,1
277,9.233333333333333,1395.9145295941464,2374.5082851353886,0.9943489363255232,-0.052410099655389786,0.22262722253799438,1.0013973712921143,54,38.08877182006836,0,1
278,9.266666666666667,1395.8730665953042,2374.4849304280706,0.9942622867797996,0.2007717490196228,-0.13991928100585938,0.9999128580093384,54,20.116355895996094,0,1
279,9.3,1395.831603596462,2374.4615757207525,0.9945344208705148,0.18370328843593597,0.11969592422246933,1.0002737045288086,54,40.457786560058594,0,1
280,9.333333333333334,1406.3989052460572,2350.8124885915595,0.9934874374531579,-0.06903687119483948,0.17919909954071045,0.998947262763977,53,29.088123321533203,60,1
281,9.366666666666667,1406.357442247215,2350.7891338842414,0.9933100249216265,0.11947361379861832,-0.18321296572685242,0.9998214244842529,53,25.975919723510742,0,1
282,9.4,1406.3159792483727,2350.7657791769234,0.9932885331831255,0.15034084022045135,0.06871812045574188,0.9999783635139465,53,32.99166488647461,0,1
283,9.433333333333334,1406.2745162495307,2350.7424244696053,0.9931809584064287,-0.09296964854001999,0.23866252601146698,0.9998916983604431,53,15.697940826416016,0,1
284,9.466666666666667,1406.2330532506885,2350.7190697622873,0.9931149524154095,0.22721904516220093,-0.06975036859512329,0.9999335408210754,53,7.299281120300293,0,1
285,9.5,1424.1965951346588,2342.5980588049692,0.9930556397629217,0.1694004237651825,0.19920910894870758,0.9999402761459351,53,18.150346755981445,59,1
286,9.533333333333333,1424.1551321358165,2342.574704097651,0.9929230525307451,0.26197484135627747,0.09557866305112839,0.9998664855957031,53,11.465991020202637,0,1
287,9.566666666666666,1424.1136691369743,2342.551349390333,0.9927763383054992,-0.028298592194914818,0.21760527789592743,0.9998522400856018,53,5.71593713760376,0,1
288,9.6,1424.072206138132,2342.5279946830146,0.9929798971440914,0.20865251123905182,0.08739331364631653,1.0002050399780273,53,26.73269271850586,0,1
289,9.633333333333333,1424.0307431392898,2342.5046399756966,0.9928453076933681,-0.013268484733998775,-0.27428266406059265,0.9998644590377808,53,10.082377433776855,0,1
290,9.666666666666666,1438.347068226385,2341.3482286277535,0.9926974805700469,0.1880156546831131,-0.12755538523197174,0.9998511075973511,53,5.418089389801025,56,1
291,9.7,1438.305605227543,2341.3248739204355,0.992702569136787,0.2531334161758423,-0.03375040739774704,1.0000051259994507,53,12.7837495803833,0,1
292,9.733333333333333,1438.2641422287008,2341.3015192131174,0.9924855939055552,0.20954127609729767,-0.14308767020702362,0.9997814297676086,53,14.55179214477539,0,1
293,9.766666666666667,1438.2226792298586,2341.2781645057994,0.9923221438017978,0.2257338911294937,-0.09825065732002258,0.9998353123664856,53,14.612473487854004,0,1
294,9.8,1438.1812162310164,2341.2548097984813,0.9921755775137832,0.22615909576416016,0.016077181324362755,0.9998522996902466,53,7.471920013427734,0,1
295,9.833333333333334,1451.3127268649866,2341.8086035286633,0.9924845158511647,-0.15612372756004333,0.21791638433933258,1.0003113746643066,53,22.012428283691406,53,1
296,9.866666666666667,1451.2712638661444,2341.7852488213452,0.9929885308245102,0.11858334392309189,0.02725215069949627,1.0005078315734863,53,38.84382247924805,0,1
297,9.9,1451.2298008673022,2341.761894114027,0.9928680266449873,-0.25985559821128845,0.009632454253733158,0.9998786449432373,53,11.69211483001709,0,1
298,9.933333333333334,1451.18833786846,2341.738539406709,0.9928804543496551,0.119521863758564,-0.2400026172399521,1.0000125169754028,53,20.788692474365234,0,1
299,9.966666666666667,1451.146874869618,2341.7151846993906,0.9927803804847001,0.11962836980819702,-0.06134122237563133,0.9998992085456848,53,2.3061511516571045,0,1
300,10.0,1480.9191325739007,2348.1444667108226,0.9924645079542977,0.15617971122264862,0.05139095336198807,0.999681830406189,53,33.083126068115234,53,1
301,10.033333333333333,1480.8776695750585,2348.1211120035045,0.9923449547000167,0.1533103585243225,0.0847303718328476,0.9998795390129089,53,4.236355781555176,0,1
302,10.066666666666666,1480.8362065762162,2348.0977572961865,0.9923479121184426,0.21798725426197052,-0.031083092093467712,1.0000029802322388,53,15.170645713806152,0,1
303,10.1,1480.794743577374,2348.0744025888685,0.9927146330961742,0.026780907064676285,-0.214188352227211,1.0003695487976074,51,45.52058792114258,0,1
304,10.133333333333333,1480.7532805785318,2348.0510478815504,0.9924733953628618,0.2120475023984909,-0.2034904807806015,0.9997569918632507,51,15.232386589050293,0,1
305,10.166666666666666,1500.5189464859395,2358.2855056742324,0.9924769447243126,0.2266864776611328,0.1793297827243805,1.0000035762786865,51,27.028038024902344,45,1
306,10.2,1500.4774834870973,2358.2621509669143,0.9923527757854984,0.1697155237197876,-0.21707063913345337,0.9998748898506165,51,31.10849952697754,0,1
307,10.233333333333333,1500.4360204882553,2358.2387962595963,0.9922425815064662,0.18282970786094666,-0.05004004389047623,0.9998889565467834,51,27.937774658203125,0,1
308,10.266666666666667,1500.394557489413,2358.215441552278,0.9920946075554287,0.11118283867835999,-0.09657269716262817,0.999850869178772,51,33.00596237182617,0,1
309,10.3,1500.3530944905708,2358.19208684496,0.9921347000322689,0.005630461033433676,0.28197574615478516,1.0000404119491577,51,18.066041946411133,0,1
310,10.333333333333334,1525.9659283667286,2369.7707829188917,0.9919270149749558,0.15787909924983978,-0.19064553081989288,0.9997906684875488,51,32.610897064208984,47,1
311,10.366666666666667,1525.9244653678863,2369.7474282115736,0.9918577814063747,0.17064638435840607,-0.1766034960746765,0.999930202960968,50,35.36235427856445,0,1
312,10.4,1525.883002369044,2369.7240735042556,0.991870787659135,0.22916236519813538,-0.2060161978006363,1.0000131130218506,50,24.84194564819336,0,1
313,10.433333333333334,1525.8415393702019,2369.7007187969375,0.991712523135476,0.1718633472919464,-0.10412786155939102,0.9998404383659363,50,29.764232635498047,0,1
314,10.466666666666667,1525.8000763713596,2369.6773640896195,0.9914895576781995,0.1302901655435562,-0.10390137135982513,0.9997751712799072,50,40.788330078125,0,1
315,10.5,1552.0360791928301,2392.2294488354264,0.9909407793807394,0.044343702495098114,-0.1646507978439331,0.9994465112686157,50,41.44026565551758,54,1
316,10.533333333333333,1551.994616193988,2392.2060941281084,0.9909740918563952,0.1340421587228775,0.10513348877429962,1.0000336170196533,50,54.51966857910156,0,1
317,10.566666666666666,1551.9531531951457,2392.1827394207903,0.991153536365607,0.06738191843032837,-0.12165873497724533,1.0001810789108276,49,56.69976806640625,0,1
318,10.6,1551.9116901963034,2392.1593847134723,0.9910459565031482,0.07869613915681839,0.2553553581237793,0.999891459941864,49,28.92442512512207,0,1
319,10.633333333333333,1551.8702271974612,2392.136030006154,0.9913291426000236,0.12809261679649353,-0.06258802860975266,1.0002857446670532,49,50.409828186035156,0,1
320,10.666666666666666,1584.3376753314315,2409.418583501961,0.9915587578739846,0.10799060761928558,-0.14619556069374084,1.0002316236495972,48,34.793880462646484,57,1
321,10.7,1584.2962123325892,2409.3952287946427,0.9915879540187079,0.1396254450082779,0.043784838169813156,1.000029444694519,47,39.93107223510742,0,1
322,10.733333333333333,1584.254749333747,2409.3718740873246,0.991372108957878,0.04491333290934563,-0.24464887380599976,0.9997823238372803,47,27.69237518310547,0,1
323,10.766666666666667,1584.213286334905,2409.3485193800066,0.9914049632104894,0.19200457632541656,-0.1842481642961502,1.0000331401824951,47,29.51593780517578,0,1
324,10.8,1584.1718233360627,2409.3251646726885,0.9920939799025934,0.15616074204444885,-0.08479711413383484,1.000694990158081,47,56.75780487060547,0,1
325,10.833333333333334,1611.2089736184705,2422.9573275434955,0.9919722833463448,0.1697760671377182,-0.025873485952615738,0.9998773336410522,47,5.436140537261963,51,1
326,10.866666666666667,1611.1675106196283,2422.9339728361774,0.9925860128412226,0.038637675344944,-0.052852630615234375,1.0006186962127686,46,46.443119049072266,0,1
327,10.9,1611.126047620786,2422.9106181288594,0.9926593746347361,0.21549656987190247,-0.06483303755521774,1.0000739097595215,46,37.41834259033203,0,1
328,10.933333333333334,1611.0845846219438,2422.8872634215413,0.9926876565130331,0.0359850749373436,-0.2890441417694092,1.0000284910202026,46,25.984432220458984,0,1
329,10.966666666666667,1611.0431216231016,2422.8639087142233,0.9930320189007443,0.08313601464033127,-0.02848880924284458,1.0003468990325928,45,48.712135314941406,0,1
330,11.0,1648.8510238586343,2441.44577861628,0.9931946711541301,0.18339206278324127,-0.02787802368402481,1.0001637935638428,45,41.572425842285156,51,1
331,11.033333333333333,1648.8095608597923,2441.422423908962,0.9927570720310591,0.10023356974124908,-0.11428917199373245,0.9995594024658203,44,51.4709587097168,0,1
332,11.066666666666666,1648.76809786095,2441.3990692016437,0.9927313909782991,0.09226913750171661,0.008805692195892334,0.9999741315841675,44,44.17753601074219,0,1
333,11.1,1648.7266348621079,2441.3757144943256,0.9930499698062183,0.11744220554828644,-0.08514456450939178,1.0003209114074707,44,41.781822204589844,0,1
334,11.133333333333333,1648.6851718632656,2441.3523597870076,0.9927900648006787,0.06517121195793152,-0.09080471843481064,0.9997382760047913,44,53.3454475402832,0,1
335,11.166666666666666,1686.6852127706734,2458.0816906265645,0.9928762234538395,0.26694804430007935,0.030256066471338272,1.000086784362793,44,21.026973724365234,52,1
336,11.2,1686.6437497718312,2458.0583359192465,0.9933269385973904,0.046087972819805145,-0.16254882514476776,1.0004539489746094,44,55.194114685058594,0,1
337,11.233333333333333,1686.602286772989,2458.0349812119284,0.9942566053305275,0.12336171418428421,0.03732861578464508,1.0009359121322632,43,53.464962005615234,0,1
338,11.266666666666667,1686.5608237741467,2458.0116265046104,0.9941223169320423,0.11354338377714157,-0.23961958289146423,0.999864935874939,43,52.435386657714844,0,1
339,11.3,1686.5193607753047,2457.9882717972923,0.9939293256523063,0.21958424150943756,-0.04035406559705734,0.9998058676719666,43,23.044200897216797,0,1
340,11.333333333333334,1722.319328440525,2479.8450440430993,0.9944367995146883,0.09265048801898956,-0.16851027309894562,1.000510573387146,43,45.359405517578125,53,1
341,11.366666666666667,1722.2778654416827,2479.8216893357812,0.9944224554360591,0.14084714651107788,-0.08201097697019577,0.9999855756759644,43,32.225929260253906,0,1
342,11.4,1722.2364024428405,2479.7983346284627,0.9950138734198498,0.07175672054290771,-0.06640767306089401,1.0005947351455688,41,49.04147720336914,0,1
343,11.433333333333334,1722.1949394439982,2479.7749799211447,0.9953830029791382,0.12571008503437042,-0.07421944290399551,1.000370979309082,40,42.46251678466797,0,1
344,11.466666666666667,1722.153476445156,2479.7516252138266,0.9956746665568524,0.16656146943569183,0.019480930641293526,1.0002930164337158,40,34.233680725097656,0,1
345,11.5,1770.6918474306888,2490.6926259752586,0.9968835615819724,0.15951751172542572,0.1306794136762619,1.0012141466140747,39,47.92924118041992,54,1
346,11.533333333333333,1770.6503844318465,2490.6692712679405,0.9970184424635675,0.13438424468040466,-0.04090530425310135,1.0001353025436401,39,34.57217025756836,0,1
347,11.566666666666666,1770.6089214330045,2490.6459165606225,0.9970070919199189,0.06290100514888763,-0.018039915710687637,0.9999886155128479,39,46.11296081542969,0,1
348,11.6,1770.5674584341623,2490.6225618533044,0.9968100938893926,0.14795330166816711,-0.16213318705558777,0.9998024106025696,38,37.96173095703125,0,1
349,11.633333333333333,1770.52599543532,2490.5992071459864,0.9968573878405902,0.08696705102920532,-0.09488625824451447,1.0000474452972412,38,35.21858215332031,0,1
350,11.666666666666666,1816.4774523583528,2504.6351786105433,0.997095889005193,0.1672733724117279,0.012170236557722092,1.0002392530441284,38,41.75176239013672,42,1
351,11.7,1816.4359893595106,2504.6118239032253,0.9975409124236714,0.13721522688865662,-0.10744500905275345,1.0004463195800781,38,42.7333984375,0,1
352,11.733333333333333,1816.3945263606684,2504.5884691959072,0.9977367673119629,0.21426235139369965,-0.18571019172668457,1.0001963376998901,38,40.375816345214844,0,1
353,11.766666666666667,1816.3530633618261,2504.5651144885887,0.9983849875389481,0.1237889975309372,0.04576512798666954,1.0006496906280518,38,51.76346206665039,0,1
354,11.8,1816.3116003629839,2504.5417597812707,0.9984982914992878,0.11198003590106964,-0.14396438002586365,1.0001134872436523,38,29.237150192260742,0,1
355,11.833333333333334,1871.0732379500794,2518.1543914020776,0.9991208198215722,0.13608837127685547,-0.10967862606048584,1.0006234645843506,38,43.40452575683594,40,1
356,11.866666666666667,1871.0317749512371,2518.1310366947596,0.9989001192143762,0.011455539613962173,0.22437596321105957,0.9997791051864624,38,28.201335906982422,0,1
357,11.9,1870.990311952395,2518.1076819874415,0.9986309430030805,0.13119782507419586,-0.10092705488204956,0.9997305274009705,36,33.61329650878906,0,1
358,11.933333333333334,1870.9488489535527,2518.0843272801235,0.9985586820293406,0.07609377801418304,-0.004825387615710497,0.9999276399612427,32,39.87761306762695,0,1
359,11.966666666666667,1870.9073859547104,2518.0609725728054,0.9974345516713904,0.024815693497657776,-0.03372018784284592,0.9988742470741272,32,35.419677734375,0,1
360,12.0,1921.7364063543057,2524.4426471623624,0.9975031589702789,0.16139601171016693,-0.15021492540836334,1.0000687837600708,32,34.93411636352539,47,1
361,12.033333333333333,1921.6949433554635,2524.4192924550443,0.9979348082340258,0.10430382192134857,0.02807982824742794,1.0004327297210693,32,41.67161560058594,0,1
